,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,PIXEL_INDEX,MIN_LAT (deg),MAX_LAT(deg),MIN_LON deg,MAX_LON deg,AM g/mol,NEUTRON_DEN g/cm3,W_MGOg/g,W_AL2O3g/g,W_SIO2g/g,W_CAOg/g,W_TIO2g/g,W_FEO g/g,W_K ppm,W_THppm,W_U ppm,E[00],E[01],E[02],E[03],E[04],E[05],E[06],E[07],E[08],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[33],E[34],E[35],E[36],E[37],E[38],E[44],E[45],E[46],E[47],E[48],E[55],E[56],E[57],E[58],E[66],E[67],E[68],E[77],E[78],E[88],H,Sm,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Gd,O,sigma_a_calc,thermal_flux,thermal_flux_no_correction,thermal_flux_no_gravity,thermal_flux_gravity
1029,1029,1029,1029,1029,1029,1029,1029.0,7.5,12.5,-70.0,-65.0,22.722,9.3484e-07,0.10843,0.18794,0.38852,0.13177,0.018249,0.14441,1222.7,2.8982,0.7902,0.00022296,0.0,0.0,-6.6514e-05,0.0,0.0,-0.775,4.6395e-05,-9.6613e-05,0.0005637,0.0,-0.00019321,0.0,-6.5876e-05,0.116,-0.00041334,0.00025483,0.00040604,-5.1391e-06,-2.035e-05,-3.5299e-06,0.55751,0.00051608,-0.00086144,0.00021017,0.0,0.0,0.094072,-0.00022077,0.00016892,1.3498e-05,3.9577e-06,-0.019809,-2.0811e-06,9.7146e-05,4.0631e-05,0.026035,-2.353e-06,9.356e-05,8972.3,0.0,0.0,0.012016,-0.0020744,0.0069229,6.295543442474467e-05,1.1013708445489217e-06,0.0724346656765758,0.075267908166623,0.2020903012794071,0.1466009759949607,0.0121716062315289,0.1248984724554659,0.001360317320703,3.224398183415005e-06,8.791385841330953e-07,1.4317820979135978e-06,0.3651061607506006,67.90875753023236,0.13710367009442537,0.14624638469692394,0.14624638469692394,0.13710367009442537
1030,1030,1030,1030,1030,1030,1030,1030.0,7.5,12.5,-65.0,-60.0,23.248,7.892599999999999e-07,0.096335,0.0779119999999999,0.38642,0.13599,0.039669,0.20259,1257.6,2.8264,0.7706199999999999,0.00024745,0.0,0.0,-7.1913e-05,0.0,0.0,-0.8615,6.8966e-05,-0.00010942,0.00062845,0.0,-0.00021743,0.0,-8.249199999999998e-05,0.12814,-0.00042968,0.00030715,0.0004471,-2.0008e-06,-2.7596e-05,-8.175199999999998e-06,0.6325,0.00057971,-0.00099057,0.00023662,0.0,0.0,0.10291,-0.00026373,0.00016119,2.2638e-05,6.875e-06,-0.028585,-1.12e-05,0.00013458,6.2388e-05,0.036115,-2.1366e-05,0.0001156,10170.0,0.0,0.0,0.013595,-0.0024344,0.0078883,5.135082451123442e-05,0.0,0.0608498916168758,0.0295035096732553,0.1900511021705059,0.143055972673722,0.0250172046040538,0.165674843271856,0.0013229442696849,2.973258336385086e-06,8.106610314127776e-07,0.0,0.384469396976167,84.00737339957475,0.10603826185126534,0.1088411458510136,0.1088411458510136,0.10603826185126534
1031,1031,1031,1031,1031,1031,1031,1031.0,7.5,12.5,-60.0,-55.0,23.453,6.9294e-07,0.0859909999999999,0.037974,0.40866,0.11895,0.048394,0.24107,1164.6,3.214,0.87643,0.00024073,0.0,0.0,-6.7036e-05,0.0,0.0,-0.83108,8.2273e-05,-0.00010867,0.00061372,0.0,-0.00020954,0.0,-8.8645e-05,0.12297,-0.00039736,0.00031621,0.00043323,1.4991e-06,-3.1146e-05,-1.1189e-05,0.61894,0.00056862,-0.00097572,0.00022808,0.0,0.0,0.097816,-0.00026381,0.00013239,2.9499e-05,9.0521e-06,-0.033525,-2.0488e-05,0.0001513,7.6945e-05,0.040762,-3.7774e-05,0.00011848,9891.1,0.0,0.0,0.013396,-0.0024553,0.0077333999999999,4.449528925388967e-05,0.0,0.0532706784645993,0.0141031198410107,0.1971207978871561,0.1227221594131597,0.029932195235023,0.1933486985729226,0.0012015319617701,3.315922827691428e-06,9.04223473513876e-07,0.0,0.3882521031888033,93.33338606384092,0.09454670807632373,0.09527726376207407,0.09527726376207407,0.09454670807632373
1032,1032,1032,1032,1032,1032,1032,1032.0,7.5,12.5,-55.0,-50.0,23.448,6.5557e-07,0.096072,0.025153,0.4111,0.12238,0.062564,0.228,1386.1,4.0104,1.0938,0.00022985,0.0,0.0,-6.2598e-05,0.0,0.0,-0.79286,8.638499999999998e-05,-9.8869e-05,0.00058066,0.0,-0.00019664,0.0,-8.642899999999998e-05,0.1192,-0.0003759,0.00030055,0.00040926,2.7831e-06,-3.1291e-05,-1.1518e-05,0.5918,0.00054828,-0.00092633,0.00021391,0.0,0.0,0.092917,-0.00025255,0.00011678,3.1486e-05,9.7934e-06,-0.034455,-2.5115e-05,0.00015157,7.7892e-05,0.040659,-4.1885e-05,0.00011413,9454.4,0.0,0.0,0.012945,-0.0024111,0.0073266,5.5625540096111216e-05,0.0,0.0627059984799703,0.009842278917985,0.2089271219089479,0.1330289055649959,0.0407707390189209,0.1926681642639846,0.0015067116032328,4.359365279276513e-06,1.1889770951707188e-06,0.0,0.3504889063594917,102.55051033363613,0.08159440362230244,0.091318729926686,0.091318729926686,0.08159440362230244
1033,1033,1033,1033,1033,1033,1033,1033.0,7.5,12.5,-50.0,-45.0,23.798,6.219200000000002e-07,0.087216,0.05285,0.34805,0.11585,0.063687,0.24219,1728.3,4.9222,1.3428,0.0002375,0.0,0.0,-6.2706e-05,0.0,0.0,-0.83043,9.7163e-05,-9.7717e-05,0.00060018,0.0,-0.00020045,0.0,-9.2432e-05,0.124,-0.00038643,0.00032768,0.00042071,5.4906e-06,-3.4306e-05,-1.2454e-05,0.62335,0.00057689,-0.0009693,0.00021884,0.0,0.0,0.098136,-0.00026338,0.00010703,3.6627e-05,1.1309e-05,-0.039228,-3.2148e-05,0.00016684,8.796099999999998e-05,0.046077,-5.2134e-05,0.00011638,10051.0,0.0,0.0,0.013814,-0.0026071,0.0077019999999999,5.437787340077389e-05,0.0,0.0580347159434615,0.0210828981974042,0.1803301839040377,0.1283840435606932,0.0423110994586905,0.2086463358723257,0.0019152882389808,5.454742677725025e-06,1.4880802217807411e-06,0.0,0.3592341141281058,107.45992417007793,0.07887666391081323,0.09028822399973109,0.09028822399973109,0.07887666391081323
1034,1034,1034,1034,1034,1034,1034,1034.0,7.5,12.5,-45.0,-40.0,23.41,6.426800000000001e-07,0.10341,0.089799,0.35523,0.12995,0.053013,0.21835,2312.4,6.5856,1.7969,0.0002514,0.0,0.0,-6.7035e-05,0.0,0.0,-0.88264,9.8882e-05,-8.9052e-05,0.00062096,0.0,-0.00020556,0.0,-9.2118e-05,0.13,-0.00042706,0.00033942,0.0004409,5.4341e-06,-3.3621e-05,-1.1002e-05,0.65607,0.0006094,-0.00099624,0.0002233,0.0,0.0,0.10708,-0.00027003,0.00011377,3.3861e-05,1.063e-05,-0.037566,-2.9193e-05,0.0001612,8.3163e-05,0.046122,-4.4702e-05,0.000116,10556.0,0.0,0.0,0.014702,-0.0027676,0.0078898,6.513292365524758e-05,3.356437723782226e-06,0.0671650033371474,0.0349659735396764,0.1796491751326283,0.1405659395754041,0.0343775327629272,0.1836100950688746,0.0025013057227715,7.123594087478118e-06,1.943693242193488e-06,4.363369040916893e-06,0.3570830548428205,101.52243916246437,0.08730956860362225,0.09568220407070895,0.09568220407070895,0.08730956860362225
1035,1035,1035,1035,1035,1035,1035,1035.0,7.5,12.5,-40.0,-35.0,22.763,6.438000000000001e-07,0.103,0.1518,0.35285,0.16976,0.034285,0.20382,3213.6,8.9939,2.4543,0.0002769,0.0,0.0,-7.3263e-05,0.0,0.0,-0.96782,0.00010871,-8.145399999999998e-05,0.00066732,0.0,-0.00021807,0.0,-9.5731e-05,0.14027,-0.00048509,0.00037184,0.00047856,7.3867e-06,-3.4759e-05,-1.0108e-05,0.7114,0.00066821,-0.0010496,0.00023535,0.0,0.0,0.1199,-0.00028664,0.00011439,3.3523e-05,1.0608e-05,-0.037659,-2.93e-05,0.0001621,8.396399999999998e-05,0.049033,-4.1217e-05,0.00011712,11367.0,0.0,0.0,0.016201,-0.0030576,0.008224,8.661854396435117e-05,1.6281538279295867e-05,0.0602857772749594,0.0532651351405285,0.1608062228082392,0.165476497532974,0.0200351968727838,0.1544497799716736,0.0031325122082466,8.76695965575999e-06,2.392371394292992e-06,2.1165999763084627e-05,0.3824136527775376,104.50288293779656,0.09406215749185162,0.08840476769823902,0.08840476769823902,0.09406215749185162
1036,1036,1036,1036,1036,1036,1036,1036.0,7.5,12.5,-35.0,-30.0,22.919,6.4109e-07,0.12584,0.15179,0.3622,0.13808,0.038562,0.17637,3284.7,9.2212,2.5164,0.00031009,0.0,0.0,-8.1758e-05,0.0,0.0,-1.0935,0.00012215,-8.7353e-05,0.0007398399999999,0.0,-0.00024123,0.0,-0.00010631,0.15747,-0.00054194,0.00041583,0.0005343,7.592099999999998e-06,-3.9302e-05,-1.1272e-05,0.80564,0.00074889,-0.0011824,0.00026127,0.0,0.0,0.136,-0.00032034,0.00012922,3.8071e-05,1.2124e-05,-0.043059,-3.4277e-05,0.00018357,9.3261e-05,0.056047,-4.6625e-05,0.00013083,12931.0,0.0,0.0,0.018326,-0.0034654,0.0093002,0.0001077928288416,8.065591739094202e-06,0.0908697877127569,0.065710925870771,0.2036499645964297,0.1660561236566336,0.0278017526189932,0.1648877437817539,0.0039502067596677,1.1089489625308154e-05,3.026242971969531e-06,1.0485269260822462e-05,0.2769330355805545,103.64059575963896,0.08514058266605076,0.10927552234681812,0.10927552234681812,0.08514058266605076
1037,1037,1037,1037,1037,1037,1037,1037.0,7.5,12.5,-30.0,-25.0,22.573,6.442900000000001e-07,0.096549,0.15465,0.36115,0.18656,0.043531,0.16779,3713.9,10.846,2.9599,0.0002799,0.0,0.0,-7.325699999999998e-05,0.0,0.0,-0.98278,0.00011126,-7.244299999999998e-05,0.00066179,0.0,-0.00021341,0.0,-9.2879e-05,0.14211,-0.00050454,0.00037529,0.00047956,8.036199999999998e-06,-3.4252e-05,-8.500499999999998e-06,0.71953,0.00067943,-0.00104,0.00022965,0.0,0.0,0.12345,-0.00028381,0.00011024,3.2562e-05,1.049e-05,-0.037151,-2.9458e-05,0.00015779,7.8718e-05,0.048589,-3.647e-05,0.00011209,11514.0,0.0,0.0,0.016686,-0.0031614,0.0081772,0.0001098436607297,1.880563100700841e-05,0.0569883464482162,0.0547245024711572,0.1659819965021648,0.1833918883807266,0.0256536249001641,0.1282233758051199,0.00365083155155,1.0661816152322904e-05,2.909635776254892e-06,2.4447320309110946e-05,0.3812187658769265,107.0323900086608,0.09357726019097698,0.0886756389719446,0.0886756389719446,0.09357726019097698
1038,1038,1038,1038,1038,1038,1038,1038.0,7.5,12.5,-25.0,-20.0,22.203,7.5e-07,0.12224,0.1901,0.39138,0.20393,0.011187,0.13125,3445.6,9.959,2.7178,0.00029776,0.0,0.0,-8.2095e-05,0.0,0.0,-1.0449,9.758e-05,-7.873399999999998e-05,0.00070425,0.0,-0.00023084,0.0,-8.8922e-05,0.15185,-0.00055448,0.00037521,0.00051538,3.7355e-06,-3.0697e-05,-5.6417e-06,0.75294,0.00070937,-0.0010853,0.00024839,0.0,0.0,0.13237,-0.0002945,0.00014845,2.4062e-05,7.6952e-06,-0.031043,-1.6768e-05,0.00014054,6.4242e-05,0.042937,-1.7604e-05,0.0001132,12024.0,0.0,0.0,0.017299,-0.0031922,0.0085714,7.060495133951153e-05,1.6795628031893303e-05,0.0682301292097556,0.0636119327293551,0.1700969672783096,0.1895689851972548,0.006234308813924,0.0948473106622541,0.0032029563840319,9.257674317557306e-06,2.5264090029377696e-06,2.1834316441461293e-05,0.4040863907459812,80.88772254194376,0.12145173771043313,0.107253281351915,0.107253281351915,0.12145173771043313
1039,1039,1039,1039,1039,1039,1039,1039.0,7.5,12.5,-20.0,-15.0,22.323,7.5302e-07,0.1118,0.19485,0.35525,0.1913,0.026149,0.15228,2960.8,8.7186,2.3792,0.00029839,0.0,0.0,-8.2951e-05,0.0,0.0,-1.0399,9.8217e-05,-9.1079e-05,0.00071616,0.0,-0.00023673,0.0,-9.1303e-05,0.15085,-0.00055273,0.00037929,0.00051993,3.2577e-06,-3.1442e-05,-6.8135e-06,0.7520099999999998,0.00071304,-0.0011064,0.0002547,0.0,0.0,0.131,-0.00030017,0.00015399,2.5177e-05,8.021e-06,-0.031927,-1.6952e-05,0.00014569,6.7119e-05,0.043142,-2.0174e-05,0.00011887,12002.0,0.0,0.0,0.017263,-0.0031767,0.0087031999999999,5.842160804717302e-05,1.2667740588859924e-05,0.0580549586450016,0.0606584834691248,0.1436371211449721,0.1654382014369814,0.0135570257845071,0.1023771985402125,0.0025605301976717,7.53993467354138e-06,2.0575565544112186e-06,1.64680627655179e-05,0.4536193258788991,79.1258909584198,0.12472415542020582,0.10071435058539954,0.10071435058539954,0.12472415542020582
1040,1040,1040,1040,1040,1040,1040,1040.0,7.5,12.5,-15.0,-10.0,22.795,7.1803e-07,0.0870279999999999,0.15163,0.39986,0.1329,0.04017,0.16231,2703.1,7.6363,2.0837,0.00029257,0.0,0.0,-8.0358e-05,0.0,0.0,-1.024,9.9333e-05,-9.7992e-05,0.00071062,0.0,-0.00023575,0.0,-9.5387e-05,0.14956,-0.00052542,0.00037864,0.00051404,3.0041e-06,-3.3753e-05,-8.7273e-06,0.75044,0.00069969,-0.0011196,0.00025475,0.0,0.0,0.12644,-0.00030049,0.00015046,2.9156e-05,9.2396e-06,-0.03566,-2.1034e-05,0.00015851,7.501e-05,0.045742,-2.8434e-05,0.00012486,12023.0,0.0,0.0,0.016909,-0.0031347,0.0088655999999999,4.297047099508871e-05,1.3236617682923456e-05,0.0494843281963581,0.0516877267568183,0.1770319798282048,0.1258510867120137,0.0228045931112104,0.1194859414985692,0.0025597296650958,7.231276549728745e-06,1.9731821623914443e-06,1.7207602987800495e-05,0.4510119950813513,89.71817708872508,0.11075708297953632,0.1009693643728207,0.1009693643728207,0.11075708297953632
1041,1041,1041,1041,1041,1041,1041,1041.0,7.5,12.5,-10.0,-5.0,22.853,7.177700000000001e-07,0.11969,0.16266,0.38165,0.14558,0.036924,0.14818,2425.2,6.6642,1.8183,0.000269,0.0,0.0,-7.453799999999998e-05,0.0,0.0,-0.94228,8.962999999999998e-05,-8.9639e-05,0.00065646,0.0,-0.00021922,0.0,-8.796899999999998e-05,0.13876,-0.00047872,0.0003431,0.00047236,2.7415e-06,-3.1055e-05,-7.9471e-06,0.68906,0.0006394,-0.0010307,0.00023662,0.0,0.0,0.11622,-0.000277,0.00014015,2.7055e-05,8.5644e-06,-0.032776,-1.9226e-05,0.00014688,6.8838e-05,0.042284,-2.6113e-05,0.00011521,11018.0,0.0,0.0,0.015293,-0.0028248,0.0081504999999999,8.608593517819622e-05,3.0750143422415835e-06,0.0895494535787008,0.0729590991214949,0.2223337683850368,0.1813970006051946,0.0275819924969285,0.1435349030578665,0.0030218711764507,8.30379098387923e-06,2.265655764531017e-06,3.997518644914058e-06,0.2595181836634131,91.57511108686202,0.0889534739899965,0.12193294695570984,0.12193294695570984,0.0889534739899965
1042,1042,1042,1042,1042,1042,1042,1042.0,7.5,12.5,-5.0,0.0,22.486,7.467799999999999e-07,0.091753,0.15735,0.38425,0.17352,0.032973,0.15937,2796.2,6.9756,1.9033,0.00028999,0.0,0.0,-8.1038e-05,0.0,0.0,-1.0119,9.1462e-05,-9.3709e-05,0.00070366,0.0,-0.00023512,0.0,-9.1798e-05,0.14819,-0.00051861,0.00036231,0.00050764,2.2691e-06,-3.1433e-05,-7.6688e-06,0.73502,0.00068121,-0.0010887,0.0002532,0.0,0.0,0.12574,-0.00029321,0.0001542,2.5855e-05,8.1701e-06,-0.032419,-1.6669e-05,0.00014692,6.883e-05,0.042643,-2.2395e-05,0.00012075,11753.0,0.0,0.0,0.016292,-0.0029854,0.0085672,8.98467893746449e-05,6.796274291043301e-06,0.0595653202561822,0.0612397736715536,0.1942326222113911,0.1876057134874059,0.0213719176043084,0.1339499751560103,0.0030231852008613,7.541853475119575e-06,2.057802872755761e-06,8.835156578356293e-06,0.3388964145356949,88.26872418141839,0.10232293965437743,0.10960479429543596,0.10960479429543596,0.10232293965437743
1043,1043,1043,1043,1043,1043,1043,1043.0,7.5,12.5,0.0,5.0,22.555,7.963099999999999e-07,0.1238,0.1315,0.38171,0.17352,0.034644,0.13916,2098.8,5.7966,1.5815,0.00025045,0.0,0.0,-7.1496e-05,0.0,0.0,-0.87068,7.0104e-05,-8.5307e-05,0.00061024,0.0,-0.00020636,0.0,-7.6815e-05,0.12847,-0.00044699,0.000303,0.00044068,-3.5879000000000005e-07,-2.5715e-05,-5.5472e-06,0.63032,0.00058112,-0.00094288,0.00022335,0.0,0.0,0.10762,-0.00025281,0.00014801,1.9958e-05,6.181e-06,-0.026159,-1.0489e-05,0.00012089,5.4077e-05,0.034446,-1.3454e-05,0.00010327,10058.0,0.0,0.0,0.013841,-0.0024934,0.007472,7.384578630351058e-05,4.504757581534822e-06,0.0793574482951872,0.0505343198236977,0.1905178522307973,0.1852421882500803,0.0221721036705847,0.1154899855177951,0.0022405849740621,6.188190804578236e-06,1.6883386394507953e-06,5.856184855995269e-06,0.35435343397961,79.4382104674061,0.1133789127257494,0.11839406519001805,0.11839406519001805,0.1133789127257494
1044,1044,1044,1044,1044,1044,1044,1044.0,7.5,12.5,5.0,10.0,22.72,8.267700000000001e-07,0.10398,0.19542,0.37245,0.12257,0.038214,0.12835,1652.1,4.3963,1.1992,0.00026906,0.0,0.0,-7.793599999999998e-05,0.0,0.0,-0.9343,7.0976e-05,-0.00010526,0.00066974,0.0,-0.00022738,0.0,-8.275e-05,0.13741,-0.00048864,0.00032748,0.00048186,-1.7884e-06,-2.7311e-05,-5.7821e-06,0.6774,0.00062728,-0.0010322,0.0002458,0.0,0.0,0.11525,-0.00027146,0.00017233,2.0731e-05,6.3797e-06,-0.027568,-9.0221e-06,0.00012972,5.6483e-05,0.035888,-1.1822e-05,0.00011337,10847.0,0.0,0.0,0.014791,-0.0026356,0.0082105,6.586214192640452e-05,0.0,0.0812199707969799,0.0915114941851995,0.2265249710663647,0.1594485284510622,0.0298021321174044,0.1297991192541417,0.0021491793575424,5.719046794724688e-06,1.560012036538418e-06,0.0,0.2794714635705471,83.95599961021945,0.09833423203344913,0.13978846313194346,0.13978846313194346,0.09833423203344913
1045,1045,1045,1045,1045,1045,1045,1045.0,7.5,12.5,10.0,15.0,22.374,9.138e-07,0.11245,0.18642,0.41047,0.15399,0.02409,0.11688,1424.2,3.0837,0.84086,0.0003077,0.0,0.0,-9.0676e-05,0.0,0.0,-1.0596,6.5395e-05,-0.00012266,0.00076833,0.0,-0.00026248,0.0,-8.8774e-05,0.15875,-0.00056082,0.00035164,0.0005548,-5.4208e-06,-2.811e-05,-4.005e-06,0.7611799999999999,0.00070068,-0.0011615,0.00028445,0.0,0.0,0.12862,-0.00030108,0.00021889,1.89e-05,5.65e-06,-0.027296,-3.6636e-06,0.00013228,5.3916e-05,0.035504,-2.6046e-06,0.00012229,12129.0,0.0,0.0,0.016237,-0.0028088,0.0092303,7.487669314532887e-05,1.2180290275548055e-06,0.0751343166460201,0.0746732418862878,0.2135479425308083,0.1713541841340805,0.0160704301521475,0.1011071667483591,0.001584795305174,3.4314234535636345e-06,9.356768573997204e-07,1.5834377358212473e-06,0.3464458773369027,66.63374240239956,0.13592202886581328,0.14580113646171744,0.14580113646171744,0.13592202886581328
1046,1046,1046,1046,1046,1046,1046,1046.0,7.5,12.5,15.0,20.0,22.771,8.171799999999999e-07,0.10159,0.1344,0.38692,0.13878,0.056301,0.14367,844.73,2.5858,0.70491,0.00025604,0.0,0.0,-7.4497e-05,0.0,0.0,-0.87563,6.4629e-05,-0.00011155,0.00064858,0.0,-0.00022371,0.0,-8.173199999999998e-05,0.1306,-0.00044458,0.0003095,0.00046156,-2.5754e-06,-2.7224e-05,-6.4984e-06,0.63951,0.00058491,-0.0010008,0.00024154,0.0,0.0,0.10482,-0.00026366,0.00016882,2.1528e-05,6.5968e-06,-0.027531,-8.7929e-06,0.00013081,5.6726e-05,0.033831,-1.3927e-05,0.00011335,10097.0,0.0,0.0,0.01356,-0.002395,0.0078984,5.7649254907812655e-05,0.0,0.0626696678293756,0.0497049135565738,0.1858500578712213,0.1425793495508218,0.0346764285608148,0.1147454255437078,0.0008678559875058,2.6565908781417724e-06,7.242081661036881e-07,0.0,0.4088452710460266,78.07671025868642,0.11799183053374203,0.11672957512577414,0.11672957512577414,0.11799183053374203
1047,1047,1047,1047,1047,1047,1047,1047.0,7.5,12.5,20.0,25.0,23.432,7.145500000000001e-07,0.10129,0.0868629999999999,0.36546,0.10348,0.0814909999999999,0.16928,895.5299999999999,2.0264,0.5522,0.00024388,0.0,0.0,-6.9153e-05,0.0,0.0,-0.83963,7.6029e-05,-0.00011094,0.00062221,0.0,-0.00021517,0.0,-8.681199999999998e-05,0.12556,-0.00039598,0.00031188,0.00043725,-6.988e-08,-3.0941e-05,-9.9051e-06,0.62547,0.00056212,-0.00099446,0.00023322,0.0,0.0,0.098465,-0.00026371,0.00014498,2.9098e-05,8.992599999999998e-06,-0.033473,-1.8756e-05,0.00015199,7.0529e-05,0.038998,-3.1213e-05,0.00011889,9954.7,0.0,0.0,0.013075,-0.00238,0.007816,5.373432352975051e-05,0.0,0.0686857484914553,0.035312503674263,0.1929634268105099,0.1168637444962111,0.0551723562527728,0.1486170276573369,0.0010113547459284,2.2884875516730024e-06,6.236196338500947e-07,0.0,0.381317191440807,100.99579552395954,0.08753606060398164,0.10137005981368766,0.10137005981368766,0.08753606060398164
1048,1048,1048,1048,1048,1048,1048,1048.0,7.5,12.5,25.0,30.0,23.356,7.2475e-07,0.10908,0.056075,0.36573,0.1014,0.078613,0.2016,653.53,1.4651,0.39897,0.00023369,0.0,0.0,-6.6696e-05,0.0,0.0,-0.7953,7.0649e-05,-0.00010967,0.0005965,0.0,-0.0002072,0.0,-8.3843e-05,0.11939,-0.00037456,0.00029016,0.00041845,-5.634300000000001e-07,-2.9235e-05,-1.019e-05,0.59096,0.0005331,-0.00094579,0.00022488,0.0,0.0,0.092772,-0.00025184,0.00014144,2.719e-05,8.390199999999998e-06,-0.031229,-1.6429e-05,0.0001436,6.8798e-05,0.036889,-3.0366e-05,0.00011647,9371.6,0.0,0.0,0.012304,-0.002224,0.0074281,4.450470760681829e-05,0.0,0.063586447417085,0.0195966725659243,0.1660026830188454,0.0984420617269678,0.0457536370556987,0.1521503013126971,0.0006344658836332,1.42236158418324e-06,3.873316505641849e-07,0.0,0.4537874166183067,91.59105642275384,0.1036970966391407,0.09544813116045127,0.09544813116045127,0.1036970966391407
1049,1049,1049,1049,1049,1049,1049,1049.0,7.5,12.5,30.0,35.0,23.299,7.3847e-07,0.09746,0.043674,0.41516,0.11977,0.0724,0.18347,763.49,1.2551,0.34163,0.00022852,0.0,0.0,-6.5533e-05,0.0,0.0,-0.78161,6.4476e-05,-0.00010663,0.00058422,0.0,-0.00020364,0.0,-8.022399999999998e-05,0.11722,-0.0003635,0.00028328,0.00041112,-1.1476e-06,-2.8015e-05,-8.8944e-06,0.5811,0.00051498,-0.00092407,0.00022084,0.0,0.0,0.090738,-0.00024486,0.00014176,2.5426e-05,7.795199999999998e-06,-0.02985,-1.4354e-05,0.00013737,6.3532e-05,0.034851,-2.6192e-05,0.00011112,9213.9,0.0,0.0,0.011837,-0.0021243,0.0072864,5.092122586271186e-05,0.0,0.0608210860122713,0.0163397103991901,0.2017336544335984,0.124479870140189,0.0451105529151522,0.1482366805037057,0.000793513701706,1.304455915612852e-06,3.550643569841596e-07,0.0,0.4024323511480515,92.84590077203949,0.09639825450843964,0.0983968851503719,0.0983968851503719,0.09639825450843964
1050,1050,1050,1050,1050,1050,1050,1050.0,7.5,12.5,35.0,40.0,23.147,8.045000000000001e-07,0.12533,0.12704,0.34387,0.11624,0.052155,0.1762,630.08,1.383,0.37656,0.00024047,0.0,0.0,-7.0568e-05,0.0,0.0,-0.82471,6.0412e-05,-0.00010888,0.0006156,0.0,-0.00021439,0.0,-8.0148e-05,0.12275,-0.00040385,0.00029215,0.00043466,-2.4921e-06,-2.647e-05,-7.775999999999998e-06,0.60609,0.00054552,-0.00096311,0.00023201,0.0,0.0,0.097367,-0.00025165,0.0001612,2.1581e-05,6.5821e-06,-0.027245,-9.3095e-06,0.00012943,5.8938e-05,0.033824,-1.8389e-05,0.00011339,9595.0,0.0,0.0,0.012524,-0.0022139,0.0075886,5.6829628872103725e-05,0.0,0.0829289076844365,0.0503947171611811,0.1771659604965334,0.128094304542173,0.0344555094445533,0.1509453247493432,0.0006943363679106,1.5240401168429572e-06,4.149620725946377e-07,0.0,0.375262170922807,86.9373287470995,0.10510594210727321,0.11532691502838867,0.11532691502838867,0.10510594210727321
1051,1051,1051,1051,1051,1051,1051,1051.0,7.5,12.5,40.0,45.0,22.542,9.7778e-07,0.10001,0.13248,0.413,0.14904,0.034379,0.13851,756.6499999999999,1.2782,0.34796,0.00024678,0.0,0.0,-7.4066e-05,0.0,0.0,-0.84487,4.2096e-05,-0.00011247,0.0006252,0.0,-0.00021623,0.0,-7.1169e-05,0.12919,-0.00044334,0.00026544,0.00045109,-7.912e-06,-2.1899e-05,-3.665e-06,0.60773,0.00055306,-0.00094789,0.00023573,0.0,0.0,0.099542,-0.00023968,0.00019781,1.407e-05,4.0514e-06,-0.021171,-1.9870000000000005e-07,0.00010419,4.183e-05,0.026211,2.2782e-07,0.00010341,9694.2,0.0,0.0,0.012626,-0.0021292,0.0075975,6.617950357013782e-05,0.0,0.0587787505258629,0.0466789269251591,0.1890001128135833,0.1458824599581455,0.0201735339326718,0.1053952185152403,0.0007406197217345,1.2511202383152287e-06,3.4058816939772097e-07,0.0,0.4332826063956244,64.52633688174944,0.14636525853613075,0.13275607920438476,0.13275607920438476,0.14636525853613075
1052,1052,1052,1052,1052,1052,1052,1052.0,7.5,12.5,45.0,50.0,22.022,1.1898e-06,0.097287,0.18885,0.43251,0.16938,0.013607,0.092977,505.3,1.3209,0.35961,0.00024485,0.0,0.0,-7.3096e-05,0.0,0.0,-0.83455,2.6058e-05,-0.00010684,0.00061444,0.0,-0.00020624,0.0,-6.1636e-05,0.13368,-0.00047089,0.00022569,0.00044967,-1.1203e-05,-1.7218e-05,1.1933e-06,0.58309,0.00054718,-0.00088205,0.00022699,0.0,0.0,0.097955,-0.0002157,0.0002189,8.6919e-06,2.15e-06,-0.015897,4.6324e-06,7.856199999999998e-05,2.8155e-05,0.019755,1.3953e-05,8.501999999999998e-05,9368.0,0.0,0.0,0.012406,-0.0019821,0.0073025,6.443871064828757e-05,1.8559425677559384e-06,0.050161547984425,0.0583749779765004,0.1736390340409799,0.1454459259844545,0.0070047126501913,0.0620661068436561,0.0004338990813552,1.134251526938635e-06,3.087956632617174e-07,2.41272533808272e-06,0.502803645012693,45.18396658957205,0.21296413197182246,0.16326872259581068,0.16326872259581068,0.21296413197182246
