,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,PIXEL_INDEX,MIN_LAT (deg),MAX_LAT(deg),MIN_LON deg,MAX_LON deg,AM g/mol,NEUTRON_DEN g/cm3,W_MGOg/g,W_AL2O3g/g,W_SIO2g/g,W_CAOg/g,W_TIO2g/g,W_FEO g/g,W_K ppm,W_THppm,W_U ppm,E[00],E[01],E[02],E[03],E[04],E[05],E[06],E[07],E[08],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[33],E[34],E[35],E[36],E[37],E[38],E[44],E[45],E[46],E[47],E[48],E[55],E[56],E[57],E[58],E[66],E[67],E[68],E[77],E[78],E[88],H,Sm,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Gd,O,sigma_a_calc,thermal_flux,thermal_flux_no_correction,thermal_flux_const_temp,thermal_flux_temp_varying
73,73,73,73,73,73,73,73,73,73,73,73.0,0.0,20.0,108.0,126.0,21.777,1.548e-06,0.072651,0.25782,0.43274,0.15611,0.0047022,0.061787,287.21,0.5526,0.14986,1.533e-05,0.0,0.0,-4.3626e-06,0.0,0.0,-0.052476,1.8333e-07,-6.6987e-06,3.788e-05,0.0,-1.1884e-05,0.0,-3.3808e-06,0.0093557,-3.2022e-05,9.8713e-06,2.8324e-05,-1.0493e-06,-8.201299999999999e-07,3.2395e-07,0.035218,3.4398e-05,-5.1237e-05,1.3329e-05,0.0,0.0,0.0059101,-1.1449000000000003e-05,1.5647e-05,3.1071e-07,5.1898e-08,-0.0007446,4.9188e-07,3.5387e-06,1.1511e-06,0.0008178699999999,1.6141e-06,4.549e-06,586.14,0.0,0.0,0.0007747299999999,-0.00011223,0.00045493,3.5063906783491075e-05,1.8756763510231282e-07,0.0407409800952621,0.0866762476406535,0.1889522230584533,0.1457954307120164,0.0026327086094426,0.0448590262038269,0.0002682333332573,5.160883672504023e-07,1.399583834892242e-07,2.438379256330066e-07,0.4900389989879926,36.3057742981447,0.25968264561547555,0.21038976880365332,0.25968264561547555,0.25960635339105187
74,74,74,74,74,74,74,74,74,74,74,74.0,0.0,20.0,126.0,144.0,21.671,1.6598e-06,0.061382,0.2668,0.44027,0.16456,0.0028642,0.046418,276.23,0.55173,0.14962,1.5558e-05,0.0,0.0,-4.3122e-06,0.0,0.0,-0.053336,-1.5037e-07,-6.5947e-06,3.8033e-05,0.0,-1.1616e-05,0.0,-3.2768e-06,0.0098967,-3.3152e-05,8.6872e-06,2.8665e-05,-1.1265e-06,-7.6941e-07,4.0098e-07,0.035295,3.4952e-05,-5.0191e-05,1.3112e-05,0.0,0.0,0.0059001,-1.1056e-05,1.6025e-05,2.6989e-07,3.762e-08,-0.00070011,5.1864e-07,3.2404e-06,1.0177e-06,0.00071826,1.7965e-06,4.3205e-06,594.93,0.0,0.0,0.00078861,-0.00011087,0.00045887,4.281008939799832e-05,4.855581066592416e-08,0.0338015102278184,0.0880794343069735,0.1887770749546925,0.150918563230133,0.0015747449732738,0.0330936257079429,0.000253331518723,5.059935518410385e-07,1.3721703591694522e-07,6.312255386570143e-08,0.5034581501020923,32.34304903758103,0.29016091491385676,0.22799065031581306,0.29016091491385676,0.28997718957667595
75,75,75,75,75,75,75,75,75,75,75,75.0,0.0,20.0,144.0,162.0,21.652,1.6478e-06,0.068976,0.27532,0.44143,0.17147,0.001313,0.044556,353.64,0.84463,0.22958,1.6592e-05,0.0,0.0,-4.6028e-06,0.0,0.0,-0.056918,-1.0119e-07,-6.9289e-06,4.0432e-05,0.0,-1.236e-05,0.0,-3.4948e-06,0.010537,-3.526e-05,9.3381e-06,3.0457e-05,-1.1809000000000002e-06,-8.2216e-07,4.31e-07,0.037651,3.7226e-05,-5.3366e-05,1.3947e-05,0.0,0.0,0.0063269,-1.1835e-05,1.6949999999999995e-05,2.8925e-07,4.1284e-08,-0.00074658,5.4522e-07,3.4647e-06,1.0872e-06,0.0007759299999999,1.9097e-06,4.5786e-06,634.44,0.0,0.0,0.00084407,-0.00011913,0.00048773,6.560885974406815e-05,5.152286997954303e-08,0.0390872508965047,0.0935337837868567,0.1947753776024794,0.1618261054229865,0.0007428714494779,0.032689341558425,0.0003337504165263,7.971259312032255e-07,2.1666785608566658e-07,6.697973097340597e-08,0.4769447777106108,32.96915627652164,0.28721534709268365,0.2301721127469578,0.28721534709268365,0.2866337811510786
76,76,76,76,76,76,76,76,76,76,76,76.0,0.0,20.0,162.0,180.0,21.566,1.7241e-06,0.053571,0.2809,0.44987,0.17614,0.0022713,0.03922,292.92,0.66665,0.181,1.6572e-05,0.0,0.0,-4.5269e-06,0.0,0.0,-0.056708,-3.6827e-07,-6.9102e-06,4.0161e-05,0.0,-1.2059e-05,0.0,-3.4109e-06,0.010767,-3.5515e-05,8.299799999999998e-06,3.0402e-05,-1.2547e-06,-7.842699999999999e-07,4.6977e-07,0.037199,3.7065e-05,-5.2186e-05,1.3673e-05,0.0,0.0,0.0062074,-1.1408e-05,1.7153e-05,2.6359e-07,3.2659e-08,-0.00071244,5.5655e-07,3.2502e-06,1.0052e-06,0.00069658,2.0019e-06,4.4346e-06,630.95,0.0,0.0,0.0008391699999999,-0.00011569,0.00048538,4.633821152501808e-05,4.7583738412145096e-08,0.0279344380632577,0.0878123393190008,0.1826553124280594,0.1529647958973973,0.0011824873609407,0.026477722855857,0.0002543797434669,5.789371022198246e-07,1.5718535288650454e-07,6.185885993578862e-08,0.5206713405554416,30.036159135262256,0.3116754021211716,0.22955455310353123,0.3116754021211716,0.3112160518183039
77,77,77,77,77,77,77,77,77,77,77,77.0,20.0,40.0,-180.0,-157.5,21.601,1.7519e-06,0.054393,0.28526,0.44683,0.16156,0.0022904,0.042211,237.56,0.40563,0.10974,1.4348e-05,0.0,0.0,-3.8954e-06,0.0,0.0,-0.049027,-3.6505e-07,-5.7557e-06,3.3901e-05,0.0,-1.0059e-05,0.0,-2.8375e-06,0.0091607,-2.9489e-05,6.3744e-06,2.5687e-05,-9.8967e-07,-6.4383e-07,4.267e-07,0.031535,3.0921e-05,-4.2737e-05,1.1476000000000003e-05,0.0,0.0,0.0057691,-9.6944e-06,1.4217e-05,2.1307e-07,2.5128e-08,-0.00056574,4.7099e-07,2.6547e-06,8.1742e-07,0.00065363,1.6724e-06,3.6688e-06,542.78,0.0,0.0,0.00070529,-9.5112e-05,0.00040911,3.5036054907523625e-05,2.2617087443531785e-07,0.0283726665712805,0.0892055019438279,0.1814824170077187,0.1403506084507694,0.0011928347902117,0.0285066142783908,0.0002063734250034,3.5237940892476845e-07,9.533347221705517e-08,2.940221367659132e-07,0.5306469795719975,30.04923084492644,0.3128047560021162,0.22950359769286852,0.3128047560021162,0.3125380099359961
78,78,78,78,78,78,78,78,78,78,78,78.0,20.0,40.0,-157.5,-135.0,21.646,1.7489999999999997e-06,0.051574,0.28315,0.44056,0.16795,0.0024137,0.045099,276.1,0.46914,0.12708,1.3496e-05,0.0,0.0,-3.6747e-06,0.0,0.0,-0.046185,-3.2578e-07,-5.4294e-06,3.1916e-05,0.0,-9.4833e-06,0.0,-2.6792e-06,0.0086123,-2.7728e-05,6.0953e-06,2.4155e-05,-9.2455e-07,-6.0832e-07,3.9744e-07,0.029723,2.9099e-05,-4.038e-05,1.0818e-05,0.0,0.0,0.0054573,-9.1433e-06,1.3394e-05,2.0185e-07,2.3912e-08,-0.00053607,4.4191e-07,2.5135e-06,7.7713e-07,0.00062015,1.5672e-06,3.4753e-06,512.17,0.0,0.0,0.00066443,-8.984e-05,0.00038612,3.0092887834486345e-05,3.613172508627944e-07,0.0263637457377923,0.0867733743522663,0.1753543125575775,0.1429814247234251,0.0012318885241328,0.0298473698702301,0.0002350531191791,3.993944959496734e-07,1.0818743348528052e-07,4.697124261216327e-07,0.5371813996159556,30.45511575453284,0.3068477468713674,0.22155059296721302,0.3068477468713674,0.3067453657469842
79,79,79,79,79,79,79,79,79,79,79,79.0,20.0,40.0,-135.0,-112.5,21.717,1.6893e-06,0.055616,0.27285,0.44971,0.16849,0.002867,0.047415,320.37,0.68211,0.18522,1.4116e-05,0.0,0.0,-3.8917e-06,0.0,0.0,-0.048364,-1.5754e-07,-5.7522e-06,3.3538e-05,0.0,-1.0118e-05,0.0,-2.8551e-06,0.0088608999999999,-2.8866e-05,6.9257e-06,2.5293e-05,-9.2679e-07,-6.6067e-07,3.9386e-07,0.031314,3.0564e-05,-4.2832e-05,1.15e-05,0.0,0.0,0.005784,-9.8708e-06,1.3905e-05,2.2765e-07,3.0749e-08,-0.00058052,4.57e-07,2.7643e-06,8.597599999999999e-07,0.00069771,1.5885e-06,3.725e-06,536.95,0.0,0.0,0.0006996,-9.6285e-05,0.00040544,4.244362486459613e-05,2.085796038856891e-07,0.0290484461106747,0.0854359661410481,0.1828903492155721,0.1465617354843828,0.0014950739299776,0.032062823680188,0.000278675192576,5.933362537316896e-07,1.6111439638208436e-07,2.711534850513958e-07,0.5221832524369767,31.54535711360652,0.29865472024651163,0.21968563165859206,0.29865472024651163,0.29831469010904477
80,80,80,80,80,80,80,80,80,80,80,80.0,20.0,40.0,-112.5,-90.0,21.79,1.562e-06,0.058602,0.268,0.44327,0.17062,0.003964,0.053759,544.31,1.1836,0.32212,1.267e-05,0.0,0.0,-3.5753e-06,0.0,0.0,-0.0435,2.4593e-07,-5.1335e-06,3.0321e-05,0.0,-9.3888e-06,0.0,-2.6605e-06,0.0076143,-2.5445e-05,7.573e-06,2.2717e-05,-7.4738e-07,-6.4111e-07,3.0835e-07,0.028577,2.7523e-05,-3.9749e-05,1.0601e-05,0.0,0.0,0.0053291,-9.395e-06,1.2135e-05,2.3874e-07,3.9838e-08,-0.00056253,3.8348e-07,2.7413e-06,8.7179e-07,0.00072744,1.2976e-06,3.4882e-06,484.04,0.0,0.0,0.00063212,-9.064600000000004e-05,0.00036428,3.985060885416885e-05,7.262227568140466e-07,0.0320022219535747,0.0877396930119622,0.1884825391237579,0.1551747112712693,0.0021612905829242,0.0380085877407346,0.0004950366140666,1.0764552119369032e-06,2.929602508187862e-07,9.440895838582606e-07,0.4958930293650525,35.48593503138208,0.26336057463121887,0.20650102572178733,0.26336057463121887,0.26299418271442065
81,81,81,81,81,81,81,81,81,81,81,81.0,20.0,40.0,-90.0,-67.5,22.496,1.034e-06,0.090016,0.18917,0.41124,0.15088,0.0162899999999999,0.11815,1367.2,3.3805,0.92189,1.3858e-05,0.0,0.0,-4.1246e-06,0.0,0.0,-0.048204,2.4038e-06,-5.4632e-06,3.3851e-05,0.0,-1.1402e-05,0.0,-3.6532e-06,0.007176,-2.5373e-05,1.4025e-05,2.4629e-05,-3.0754e-07,-1.0784e-06,-2.4495e-08,0.033569,3.0844e-05,-4.9415e-05,1.2506e-05,0.0,0.0,0.0063221,-1.3016e-05,1.0541e-05,6.3507e-07,1.7874e-07,-0.00097921,4.0328e-08,5.0491e-06,1.9533e-06,0.0014918,3.1957e-07,5.0751e-06,549.31,0.0,0.0,0.00072802,-0.00012123,0.00041087,6.464528661143832e-05,2.1619997245842127e-06,0.0587833546729414,0.0740594601459049,0.2091053266765215,0.1640928452194329,0.0106210526394314,0.0998921220448765,0.0014869282740191,3.676536739556555e-06,1.0026216402395482e-06,2.8105996419594767e-06,0.3818846132825142,62.62241022306797,0.1472026464169962,0.15093589658324508,0.1472026464169962,0.14705424183452917
82,82,82,82,82,82,82,82,82,82,82,82.0,20.0,40.0,-67.5,-45.0,23.242,6.857e-07,0.086372,0.0831599999999999,0.37292,0.12337,0.050438,0.22609,2048.3,5.2519,1.4328,1.4374000000000003e-05,0.0,0.0,-3.9483e-06,0.0,0.0,-0.050056,4.9997e-06,-5.29e-06,3.5065e-05,0.0,-1.1734e-05,0.0,-4.9591e-06,0.007152,-2.3258e-05,1.7955999999999995e-05,2.4892e-05,2.6944e-07,-1.739e-06,-5.2147e-07,0.036366,3.2906e-05,-5.4457e-05,1.2734e-05,0.0,0.0,0.0064479,-1.5169e-05,6.8995e-06,1.6464e-06,5.21e-07,-0.0017825,-1.2472e-06,8.377799999999998e-06,4.2058e-06,0.0025233,-2.0047e-06,6.5256e-06,589.07,0.0,0.0,0.00079298,-0.00014481,0.00043603,4.724625285606281e-05,4.196404636930788e-06,0.0538481999635701,0.0310818110874534,0.1810293444953676,0.1280946798047465,0.0313955352828874,0.1824914091627252,0.0021267433950236,5.453031116694082e-06,1.487671696719146e-06,5.455326028010025e-06,0.3898684381218915,98.89406919609662,0.09135334853060932,0.09340407792228084,0.09135334853060932,0.09125469594644513
83,83,83,83,83,83,83,83,83,83,83,83.0,20.0,40.0,-45.0,-22.5,23.381,6.8972e-07,0.086401,0.080251,0.36389,0.12747,0.046885,0.22069,2034.4,5.533,1.5095,1.5119e-05,0.0,0.0,-4.1592e-06,0.0,0.0,-0.052934,5.3186e-06,-5.5983e-06,3.6979e-05,0.0,-1.2369e-05,0.0,-5.2093e-06,0.0075416,-2.4825e-05,1.9195e-05,2.6265e-05,2.9189e-07,-1.8225e-06,-5.3852e-07,0.03847,3.5001e-05,-5.7663e-05,1.3431e-05,0.0,0.0,0.0068419,-1.6088e-05,7.289599999999999e-06,1.7138e-06,5.422e-07,-0.0018733,-1.3115e-06,8.8078e-06,4.4056e-06,0.0026722,-2.0992e-06,6.865e-06,625.84,0.0,0.0,0.00084895,-0.00015525,0.00046416,4.9050563807954736e-05,5.126888068833902e-06,0.0540376765778665,0.0300899851310453,0.1772079121326808,0.132772825662026,0.0292768022654881,0.1786995299002238,0.0021190322156336,5.763175997395388e-06,1.5722960723058624e-06,6.664954489484073e-06,0.3957280582365995,97.79022789957926,0.09354530762691192,0.09587629476531681,0.09354530762691192,0.09328679238984924
84,84,84,84,84,84,84,84,84,84,84,84.0,20.0,40.0,-22.5,0.0,22.973,7.2901e-07,0.096841,0.11808,0.38158,0.13859,0.036607,0.19803,2170.9,5.8278,1.59,1.6025e-05,0.0,0.0,-4.4781e-06,0.0,0.0,-0.055872,5.1583e-06,-5.6194e-06,3.8794e-05,0.0,-1.2981e-05,0.0,-5.2002e-06,0.007967,-2.6902e-05,1.9582e-05,2.7765e-05,2.2051e-07,-1.7822e-06,-4.495e-07,0.040235,3.6604e-05,-5.9601e-05,1.406e-05,0.0,0.0,0.0072823999999999,-1.655e-05,8.2103e-06,1.5503e-06,4.8924e-07,-0.0017728,-1.0546e-06,8.5095e-06,4.0865e-06,0.0026021,-1.5966e-06,6.8997e-06,651.0,0.0,0.0,0.000884,-0.00015997,0.00047853,6.857495938661708e-05,6.2291645045761785e-06,0.0603353684231982,0.0441044763114425,0.1851114984362166,0.1438029885794442,0.022771343959164,0.1597373766316918,0.0022525572401119,6.047009573874632e-06,1.649806997916995e-06,8.097913855949033e-06,0.3817937915644116,91.20811068848256,0.10211273658933176,0.10339951280157117,0.10211273658933176,0.10207636727823047
85,85,85,85,85,85,85,85,85,85,85,85.0,20.0,40.0,0.0,22.5,22.537,8.656899999999999e-07,0.10914,0.14066,0.40549,0.14754,0.021764,0.16227,1810.7,4.4987,1.2271,1.627e-05,0.0,0.0,-4.735e-06,0.0,0.0,-0.056371,3.9213e-06,-5.8964e-06,3.934e-05,0.0,-1.3298e-05,0.0,-4.7077e-06,0.0081267,-2.8209e-05,1.8137e-05,2.8431e-05,-7.17e-08,-1.4979e-06,-2.379e-07,0.039895,3.6202e-05,-5.8868e-05,1.4459e-05,0.0,0.0,0.0073961,-1.6004e-05,1.0270000000000002e-05,1.0668e-06,3.2449e-07,-0.0014011,-3.78e-07,7.0752e-06,3.0731e-06,0.002142,-4.8249e-07,6.4653e-06,644.94,0.0,0.0,0.0008612599999999,-0.00014999,0.00047637,6.203154873455483e-05,5.757721859324639e-06,0.0652425640763356,0.0504093742070032,0.188739286411302,0.1468859187114157,0.0129896547761975,0.1255880057384175,0.0018026727193355,4.478756150922094e-06,1.221659962388357e-06,7.485038417122031e-06,0.4082615486348684,74.17637379003578,0.12827027714728564,0.12062924376755794,0.12827027714728564,0.12856426589871076
86,86,86,86,86,86,86,86,86,86,86,86.0,20.0,40.0,22.5,45.0,22.271,1.0993e-06,0.10211,0.18649,0.42424,0.14704,0.015302,0.11574,963.23,2.1228,0.57854,1.4324e-05,0.0,0.0,-4.2756e-06,0.0,0.0,-0.049254,1.9943e-06,-5.8251e-06,3.5104e-05,0.0,-1.1813e-05,0.0,-3.6734e-06,0.0074602999999999,-2.6058e-05,1.3528000000000003e-05,2.5563e-05,-4.2933e-07,-1.0502e-06,2.5807e-08,0.034107,3.1238e-05,-5.0412e-05,1.2987e-05,0.0,0.0,0.0063525,-1.2998000000000003e-05,1.1547e-05,5.7984e-07,1.554e-07,-0.00093668,1.5523e-07,4.8747e-06,1.8348e-06,0.0013988,5.2916e-07,5.0987e-06,555.14,0.0,0.0,0.0007236299999999,-0.0001176,0.00041971,5.3627163602115294e-05,3.052665160319303e-06,0.0587074342821279,0.0642797227685525,0.1899203612249639,0.1407938328552195,0.0087838486195963,0.0861531496113105,0.0009223125926354,2.0326247849908866e-06,5.539639829982229e-07,3.968464708415095e-06,0.4503761031633548,55.87759311172533,0.1715447077090311,0.1498494843964287,0.1715447077090311,0.1711081404217319
87,87,87,87,87,87,87,87,87,87,87,87.0,20.0,40.0,45.0,67.5,21.799,1.3648e-06,0.10415,0.23402,0.42726,0.15569,0.0067603,0.0802179999999999,617.04,1.4196,0.38655,1.4527e-05,0.0,0.0,-4.2195e-06,0.0,0.0,-0.049564,8.847499999999998e-07,-5.736e-06,3.502e-05,0.0,-1.1274e-05,0.0,-3.2736e-06,0.0081281,-2.7851e-05,1.0632e-05,2.5908e-05,-6.8167e-07,-8.385e-07,2.4198e-07,0.033235,3.1249e-05,-4.7491e-05,1.2568e-05,0.0,0.0,0.0062377,-1.1595000000000003e-05,1.3045e-05,3.61e-07,7.6479e-08,-0.00073161,3.7556e-07,3.7051e-06,1.2597e-06,0.0010283,1.1805e-06,4.375e-06,549.14,0.0,0.0,0.00071561,-0.00010806,0.00041366,5.3310444722638255e-05,1.7740012789986663e-06,0.0572513686631753,0.0771210965268468,0.1828748253751959,0.1425314263709547,0.0037102603788717,0.0570901633697187,0.0005648891472022,1.2996185553099578e-06,3.538796509968049e-07,2.3062016626982672e-06,0.4787969260221636,42.41261476084928,0.2263564091313061,0.18256924424559706,0.2263564091313061,0.22558012938180916
88,88,88,88,88,88,88,88,88,88,88,88.0,20.0,40.0,67.5,90.0,21.777,1.4866e-06,0.088732,0.24177,0.44492,0.15119,0.0057047,0.066961,386.84,0.9916,0.26971,1.2678e-05,0.0,0.0,-3.6203e-06,0.0,0.0,-0.043273,3.9211e-07,-5.1311e-06,3.0488e-05,0.0,-9.6058e-06,0.0,-2.7447e-06,0.0073805,-2.4923e-05,8.169e-06,2.2737e-05,-7.0757e-07,-6.7538e-07,2.6722e-07,0.028684,2.7342e-05,-4.0538e-05,1.0791e-05,0.0,0.0,0.0053406,-9.6564e-06,1.1943e-05,2.6565e-07,4.8726e-08,-0.0005907,3.7273e-07,2.9242e-06,9.5959e-07,0.00078573,1.1988e-06,3.6465e-06,479.26,0.0,0.0,0.00062461,-9.1125e-05,0.00036324,4.465516344791697e-05,1.4064187892132866e-06,0.0478874368263864,0.0782235197639622,0.1869641498917173,0.1358900636508881,0.003073873229155,0.0467870980426394,0.0003476930499549,8.912533045586394e-07,2.4241622506304015e-07,1.8283444259772723e-06,0.5007771419491036,38.04787815776803,0.25011420483594937,0.1959194598640065,0.25011420483594937,0.24974334304943738
89,89,89,89,89,89,89,89,89,89,89,89.0,20.0,40.0,90.0,112.5,21.776,1.4667e-06,0.075074,0.25161,0.43777,0.16569,0.0051142,0.071374,380.11,0.78636,0.21368,1.2934e-05,0.0,0.0,-3.7168e-06,0.0,0.0,-0.044064,4.3874e-07,-5.3861e-06,3.1348e-05,0.0,-9.9267e-06,0.0,-2.8415e-06,0.0074739999999999,-2.5314e-05,8.5738e-06,2.3287e-05,-7.1988e-07,-7.0137e-07,2.6472e-07,0.029298,2.7874e-05,-4.17e-05,1.1128e-05,0.0,0.0,0.0054121,-9.95e-06,1.2217e-05,2.8019e-07,5.2494e-08,-0.0006095,3.7724e-07,3.0517e-06,1.0102e-06,0.00081812,1.1975e-06,3.7747e-06,488.1,0.0,0.0,0.00063315,-9.2572e-05,0.00037123,3.746186487575274e-05,1.1229241522661028e-06,0.040758407496468,0.0818934505562391,0.1850583716752611,0.149812227845501,0.0027721528933988,0.0501684339287113,0.0003436847481824,7.110045475803502e-07,1.9320343319468088e-07,1.459801397945934e-06,0.4891523220578312,39.225356599949656,0.23922337537972188,0.18939674512701565,0.23922337537972188,0.23885129967600344
90,90,90,90,90,90,90,90,90,90,90,90.0,20.0,40.0,112.5,135.0,21.679,1.6146e-06,0.06096,0.2611,0.44894,0.16882,0.0033026,0.054639,367.94,0.68769,0.18674,1.3031e-05,0.0,0.0,-3.6348e-06,0.0,0.0,-0.044573,1.7427e-08,-5.2471e-06,3.1092e-05,0.0,-9.5261e-06,0.0,-2.695e-06,0.0079550999999999,-2.614e-05,7.125e-06,2.3356e-05,-8.0874e-07,-6.3621e-07,3.3303e-07,0.029109,2.8038e-05,-4.0248e-05,1.0777e-05,0.0,0.0,0.0053783,-9.3493e-06,1.261e-05,2.2905e-07,3.4732e-08,-0.00055729,4.0993e-07,2.6895e-06,8.547699999999999e-07,0.0006979,1.3810000000000002e-06,3.5324e-06,493.3,0.0,0.0,0.00063851,-8.9707e-05,0.00037218,4.247079896715565e-05,4.805125431718726e-07,0.033081126497558,0.0849446096821752,0.189696240093056,0.1525747057540013,0.0017893822653416,0.0383884812517281,0.0003325336881597,6.215146274136311e-07,1.6877029115331245e-07,6.246663061234344e-07,0.4991485545052446,34.62533980423248,0.27050361615247415,0.21026010206339804,0.27050361615247415,0.27049370537528167
91,91,91,91,91,91,91,91,91,91,91,91.0,20.0,40.0,135.0,157.5,21.761,1.5706e-06,0.071649,0.25155,0.44221,0.17424,0.0037978,0.05935,367.71,0.76525,0.20791,1.3984e-05,0.0,0.0,-3.942e-06,0.0,0.0,-0.047809,1.5959e-07,-5.7008e-06,3.3533e-05,0.0,-1.04e-05,0.0,-2.9431e-06,0.0084167,-2.7898e-05,8.123499999999998e-06,2.5102e-05,-8.3977e-07,-7.0563e-07,3.3378e-07,0.031401,3.0185e-05,-4.3844e-05,1.1736e-05,0.0,0.0,0.0058011,-1.0312e-05,1.3468e-05,2.6238e-07,4.2915e-08,-0.00061796,4.3405e-07,3.0178e-06,9.6713e-07,0.00078929,1.4273e-06,3.8922e-06,530.27,0.0,0.0,0.00068822,-9.7899e-05,0.00040166,4.760758833925119e-05,2.288067151595304e-07,0.0397642281459454,0.0836951644115923,0.191093569119938,0.1610473560969189,0.002104390507864,0.0426447922958962,0.0003398687058677,7.073088226191876e-07,1.921680200075208e-07,2.974487297073894e-07,0.4792615973953502,36.31196074522579,0.2573302550291846,0.20553209942129985,0.2573302550291846,0.25708358599686026
92,92,92,92,92,92,92,92,92,92,92,92.0,20.0,40.0,157.5,180.0,21.622,1.6759e-06,0.066321,0.28344,0.43023,0.17396,0.0031774,0.048474,260.03,0.66894,0.18162,1.4297e-05,0.0,0.0,-3.9414e-06,0.0,0.0,-0.048786,-1.237e-07,-5.7124e-06,3.397e-05,0.0,-1.0258e-05,0.0,-2.8989e-06,0.0088988999999999,-2.9077e-05,7.1621e-06,2.5576e-05,-9.2494e-07,-6.7012e-07,3.9668e-07,0.031624,3.0838e-05,-4.3394e-05,1.1642e-05,0.0,0.0,0.0058228,-1.0001e-05,1.3962e-05,2.3221e-07,3.1824e-08,-0.00058717,4.5826e-07,2.8023e-06,8.7756e-07,0.00070926,1.5932e-06,3.7613e-06,538.94,0.0,0.0,0.00070361,-9.7149e-05,0.00040693,5.101889393056107e-05,1.3528970121670868e-07,0.0354564492942515,0.090844562350413,0.1790935543352424,0.1548876849357208,0.0016960079659445,0.0335518051690078,0.0002315212963544,5.955999537876587e-07,1.617078715683239e-07,1.7587661158172126e-07,0.5041863272849965,32.793570624128016,0.28840487399514825,0.21846115082089249,0.28840487399514825,0.2874598982498815
93,93,93,93,93,93,93,93,93,93,93,93.0,40.0,60.0,-180.0,-150.0,21.684,1.6889e-06,0.048202,0.27095,0.44607,0.15889,0.0029331,0.0435,231.93,0.41498,0.11229,1.1324e-05,0.0,0.0,-3.0893e-06,0.0,0.0,-0.038494,-3.5984e-07,-4.049e-06,2.6554e-05,0.0,-8.0361e-06,0.0,-2.2482e-06,0.0070873,-2.2681e-05,5.5478e-06,2.0087e-05,-6.5205e-07,-5.2782e-07,3.1044e-07,0.025445,2.4337e-05,-3.4123e-05,9.0787e-06,0.0,0.0,0.0043668,-7.6273e-06,1.0853e-05,1.7816e-07,2.4132e-08,-0.00048487,3.3636e-07,2.1865e-06,6.7646e-07,0.0005142,1.2168e-06,2.9493e-06,428.07,0.0,0.0,0.00054929,-7.7265e-05,0.00032253,4.927916386909631e-05,5.635159741734375e-07,0.02693252874242,0.0907600759438949,0.1940663237045049,0.1478536166067904,0.0016362541611891,0.0314676410282676,0.0002158203115337,3.861557921800359e-07,1.0449041858377808e-07,7.325707664254688e-07,0.5070166736045787,32.75143261776863,0.2867505512023478,0.22506595414618288,0.2867505512023478,0.28642824226409863
94,94,94,94,94,94,94,94,94,94,94,94.0,40.0,60.0,-150.0,-120.0,21.712,1.697e-06,0.048207,0.28572,0.44465,0.16681,0.0018027,0.042137,325.08,0.4992,0.13528,1.1255e-05,0.0,0.0,-3.0696e-06,0.0,0.0,-0.038314,-3.5772e-07,-4.0196e-06,2.6382e-05,0.0,-7.9656e-06,0.0,-2.2286e-06,0.0070592,-2.2604e-05,5.5328e-06,1.9963e-05,-6.4498e-07,-5.2247e-07,3.1235e-07,0.025309,2.4222e-05,-3.392e-05,9.0018e-06,0.0,0.0,0.0043518,-7.559599999999999e-06,1.0787e-05,1.7529e-07,2.3545e-08,-0.00047956,3.3235e-07,2.1644e-06,6.6693e-07,0.00050978,1.2162e-06,2.9171e-06,426.63,0.0,0.0,0.00054678,-7.6895e-05,0.00032101,5.102732418601569e-05,3.8012530498529764e-07,0.0267382563854201,0.0950073579318425,0.1920332197217422,0.1540878422727835,0.0009982935314428,0.0302586429474851,0.0003002870077694,4.611273356667678e-07,1.249625520212347e-07,4.941628964808867e-07,0.5005236124992388,32.2354939320616,0.28994830372315317,0.22568961374857285,0.28994830372315317,0.2895696334346114
